order_id,order_date,ship_mode,segment,city,state,region,category,sub_category,quantity,discount,sale_price,profit
263,2022-12-26,Second Class,Corporate,Houston,Texas,Central,Technology,Machines,3,91.8,2968.2,370
264,2022-06-14,Second Class,Corporate,Houston,Texas,Central,Technology,Machines,7,75.6,2444.4,350
265,2023-06-20,Standard Class,Consumer,Chicago,Illinois,Central,Technology,Phones,4,9.9,320.1,30
266,2022-11-17,Standard Class,Consumer,Brentwood,California,West,Technology,Accessories,2,3.2,76.8,10
267,2023-10-25,Standard Class,Corporate,Chapel Hill,North Carolina,South,Office Supplies,Art,3,0.5,9.5,0
268,2022-05-19,Standard Class,Consumer,Morristown,New Jersey,East,Office Supplies,Fasteners,6,0.2,9.8,0
269,2022-08-10,Standard Class,Corporate,Cincinnati,Ohio,East,Office Supplies,Storage,1,1.2,38.8,10
270,2023-12-17,Standard Class,Corporate,Cincinnati,Ohio,East,Office Supplies,Envelopes,3,1.8,58.2,10
271,2022-01-24,Second Class,Corporate,San Francisco,California,West,Office Supplies,Storage,4,14.6,715.4,140
272,2022-09-16,First Class,Consumer,San Francisco,California,West,Technology,Accessories,7,10.5,199.5,10
273,2022-11-29,First Class,Consumer,San Francisco,California,West,Furniture,Furnishings,3,0.4,9.6,0
274,2022-10-31,First Class,Consumer,San Francisco,California,West,Office Supplies,Binders,3,0.4,9.6,0
275,2023-02-05,First Class,Corporate,Inglewood,California,West,Office Supplies,Paper,2,0.3,9.7,0
276,2023-04-04,First Class,Corporate,Inglewood,California,West,Office Supplies,Art,1,0.2,9.8,0
277,2023-10-20,Standard Class,Corporate,Philadelphia,Pennsylvania,East,Office Supplies,Paper,2,0.4,9.6,0
278,2022-05-21,Standard Class,Corporate,Philadelphia,Pennsylvania,East,Office Supplies,Paper,4,0.4,19.6,0
279,2022-03-10,Standard Class,Corporate,Philadelphia,Pennsylvania,East,Office Supplies,Storage,6,1.2,58.8,10
280,2022-05-17,Standard Class,Corporate,Philadelphia,Pennsylvania,East,Office Supplies,Labels,3,1,19,0
281,2022-10-06,Second Class,Consumer,Houston,Texas,Central,Office Supplies,Binders,5,0,0,0
282,2023-05-06,Second Class,Consumer,Houston,Texas,Central,Technology,Phones,7,33.3,1076.7,60
283,2023-10-05,Standard Class,Consumer,Los Angeles,California,West,Furniture,Tables,5,52,988,90
284,2022-07-28,Standard Class,Consumer,Portland,Oregon,West,Office Supplies,Paper,5,7,133,10
285,2022-12-11,Standard Class,Consumer,Portland,Oregon,West,Technology,Accessories,5,12,228,30
286,2022-08-01,Standard Class,Consumer,Portland,Oregon,West,Office Supplies,Paper,6,1.5,28.5,0
287,2022-01-20,Second Class,Corporate,Tamarac,Florida,South,Office Supplies,Binders,7,7.5,242.5,20
288,2023-06-05,Second Class,Corporate,Tamarac,Florida,South,Office Supplies,Appliances,2,3.8,186.2,40
289,2023-04-01,Second Class,Corporate,Tamarac,Florida,South,Office Supplies,Supplies,5,48,912,150
290,2022-01-23,Second Class,Home Office,Columbus,Ohio,East,Office Supplies,Fasteners,7,1,19,0
291,2023-10-12,Second Class,Home Office,Columbus,Ohio,East,Office Supplies,Labels,8,0.6,19.4,0
292,2023-06-22,Second Class,Home Office,Columbus,Ohio,East,Technology,Accessories,2,5.2,254.8,40
293,2023-07-12,Second Class,Home Office,Columbus,Ohio,East,Furniture,Bookcases,3,3.6,86.4,10
294,2023-06-20,First Class,Corporate,Colorado Springs,Colorado,West,Furniture,Furnishings,8,15,285,20
295,2023-05-30,First Class,Corporate,Colorado Springs,Colorado,West,Furniture,Chairs,3,4.6,225.4,40
296,2023-08-05,First Class,Corporate,Colorado Springs,Colorado,West,Furniture,Furnishings,3,4.4,215.6,40
297,2023-11-17,First Class,Corporate,Colorado Springs,Colorado,West,Office Supplies,Binders,5,4,76,10
298,2023-08-04,First Class,Corporate,Colorado Springs,Colorado,West,Office Supplies,Fasteners,3,0.9,29.1,0
299,2022-09-25,Standard Class,Corporate,Belleville,New Jersey,East,Office Supplies,Paper,5,0.6,29.4,10
300,2022-09-24,Standard Class,Corporate,Belleville,New Jersey,East,Office Supplies,Storage,8,21.6,1058.4,150
301,2022-03-12,Standard Class,Corporate,Belleville,New Jersey,East,Office Supplies,Paper,3,3,57,10
302,2022-10-31,Standard Class,Corporate,Belleville,New Jersey,East,Furniture,Furnishings,4,3.2,76.8,10
303,2022-06-29,Standard Class,Corporate,Belleville,New Jersey,East,Office Supplies,Binders,1,0.4,9.6,0
304,2023-09-12,Standard Class,Consumer,Chicago,Illinois,Central,Furniture,Tables,3,8.8,211.2,40
305,2022-01-08,Second Class,Corporate,New York City,New York,East,Furniture,Furnishings,2,0.6,29.4,10
306,2023-09-01,Standard Class,Corporate,Taylor,Michigan,Central,Office Supplies,Art,3,0.4,9.6,0
307,2023-10-12,Standard Class,Home Office,Lakewood,New Jersey,East,Office Supplies,Binders,3,2.5,47.5,0
308,2023-08-15,Standard Class,Home Office,Lakewood,New Jersey,East,Office Supplies,Art,6,11.6,278.4,40
309,2022-05-05,First Class,Consumer,Arlington,Virginia,South,Office Supplies,Art,1,0,0,0
310,2023-08-06,Second Class,Corporate,Arvada,Colorado,West,Furniture,Furnishings,4,1,19,0
311,2022-09-08,Second Class,Corporate,Arvada,Colorado,West,Furniture,Chairs,2,18.8,451.2,70
312,2022-05-30,Second Class,Corporate,Arvada,Colorado,West,Furniture,Furnishings,1,0.8,19.2,0
313,2023-01-13,Second Class,Corporate,Arvada,Colorado,West,Office Supplies,Labels,3,0.3,9.7,0
314,2023-09-15,Standard Class,Corporate,Hackensack,New Jersey,East,Furniture,Furnishings,3,1.8,88.2,10
315,2022-05-12,Standard Class,Corporate,Saint Petersburg,Florida,South,Technology,Phones,2,9,171,20
316,2022-03-10,Standard Class,Corporate,Saint Petersburg,Florida,South,Office Supplies,Paper,3,1,19,0
317,2023-06-16,First Class,Corporate,Philadelphia,Pennsylvania,East,Office Supplies,Art,4,2,98,10
318,2022-03-13,Standard Class,Home Office,New York City,New York,East,Furniture,Chairs,1,2.8,137.2,20
319,2022-01-28,Standard Class,Home Office,New York City,New York,East,Technology,Machines,2,79.8,3910.2,320
320,2023-12-09,Standard Class,Home Office,New York City,New York,East,Technology,Phones,6,8.4,271.6,50
321,2023-07-12,Standard Class,Home Office,New York City,New York,East,Technology,Accessories,4,10.8,349.2,60
322,2022-05-28,Standard Class,Home Office,New York City,New York,East,Office Supplies,Storage,1,0.8,39.2,0
323,2023-01-02,Standard Class,Corporate,Long Beach,California,West,Office Supplies,Fasteners,2,0.5,9.5,0
324,2022-07-14,Standard Class,Corporate,Hesperia,California,West,Office Supplies,Binders,6,12.5,237.5,30
325,2023-12-09,Standard Class,Corporate,Hesperia,California,West,Technology,Accessories,1,3,97,20
326,2022-12-07,Second Class,Corporate,Murfreesboro,Tennessee,South,Furniture,Furnishings,1,0.8,19.2,0
327,2023-06-11,First Class,Consumer,Philadelphia,Pennsylvania,East,Technology,Phones,3,8.7,281.3,20
328,2023-10-01,First Class,Consumer,Philadelphia,Pennsylvania,East,Office Supplies,Storage,2,2.5,47.5,10
329,2023-04-07,First Class,Consumer,Philadelphia,Pennsylvania,East,Furniture,Chairs,4,23.7,766.3,50
330,2023-10-03,First Class,Consumer,Philadelphia,Pennsylvania,East,Office Supplies,Labels,10,2,98,10
331,2022-03-30,First Class,Consumer,Philadelphia,Pennsylvania,East,Office Supplies,Binders,6,1.2,38.8,10
332,2022-04-11,Second Class,Consumer,Philadelphia,Pennsylvania,East,Technology,Phones,2,2.4,77.6,10
333,2022-03-21,Second Class,Consumer,Philadelphia,Pennsylvania,East,Office Supplies,Binders,2,0.4,19.6,0
334,2022-05-04,Second Class,Consumer,Philadelphia,Pennsylvania,East,Office Supplies,Binders,3,0,0,0
335,2023-07-08,Second Class,Consumer,Los Angeles,California,West,Office Supplies,Binders,1,0,0,0
336,2022-08-30,Second Class,Consumer,Los Angeles,California,West,Technology,Copiers,2,19.2,940.8,190
337,2022-09-07,Second Class,Consumer,Los Angeles,California,West,Office Supplies,Binders,4,0.2,9.8,0
338,2023-06-07,Standard Class,Corporate,San Francisco,California,West,Office Supplies,Binders,2,0.5,9.5,0
339,2023-08-02,Standard Class,Corporate,San Francisco,California,West,Furniture,Tables,3,28,672,130
340,2022-07-09,Second Class,Consumer,Layton,Utah,West,Office Supplies,Fasteners,4,0,0,0
341,2023-11-10,Second Class,Corporate,Philadelphia,Pennsylvania,East,Office Supplies,Art,4,0.4,19.6,0
342,2022-01-12,Second Class,Corporate,Philadelphia,Pennsylvania,East,Office Supplies,Binders,10,20.4,489.6,60
343,2022-07-01,Second Class,Corporate,Philadelphia,Pennsylvania,East,Office Supplies,Fasteners,13,1.2,28.8,10
344,2023-07-13,Second Class,Corporate,Philadelphia,Pennsylvania,East,Technology,Phones,12,2.8,67.2,10
345,2023-04-21,Standard Class,Consumer,Austin,Texas,Central,Office Supplies,Storage,4,2.7,87.3,10
346,2022-09-18,Standard Class,Consumer,San Francisco,California,West,Technology,Phones,3,1,49,0
347,2022-05-09,Standard Class,Consumer,Lowell,Massachusetts,East,Office Supplies,Art,3,0.4,9.6,0
348,2022-05-07,Standard Class,Consumer,Lowell,Massachusetts,East,Office Supplies,Paper,2,1,19,0
349,2023-10-25,Standard Class,Consumer,Lowell,Massachusetts,East,Office Supplies,Art,2,0.2,9.8,0
350,2023-02-01,First Class,Home Office,New York City,New York,East,Technology,Accessories,1,0.5,9.5,0
351,2023-02-04,First Class,Home Office,New York City,New York,East,Office Supplies,Paper,2,1,19,0
352,2022-02-14,First Class,Home Office,New York City,New York,East,Office Supplies,Binders,1,0,0,0
353,2023-09-08,First Class,Home Office,New York City,New York,East,Office Supplies,Paper,4,1.5,48.5,0
354,2023-10-29,First Class,Home Office,New York City,New York,East,Office Supplies,Binders,4,174.4,4185.6,220
355,2022-02-20,Standard Class,Consumer,New York City,New York,East,Furniture,Bookcases,6,19.5,370.5,40
356,2023-07-30,Standard Class,Consumer,New York City,New York,East,Office Supplies,Envelopes,2,0.5,9.5,0
357,2023-05-01,Standard Class,Consumer,New York City,New York,East,Office Supplies,Art,4,0.6,19.4,0
358,2023-01-26,Standard Class,Consumer,New York City,New York,East,Office Supplies,Paper,5,0.6,29.4,0
359,2023-11-05,Standard Class,Corporate,Charlotte,North Carolina,South,Office Supplies,Paper,5,1.6,38.4,10
360,2022-08-22,First Class,Corporate,Columbus,Georgia,South,Office Supplies,Appliances,8,19.5,630.5,50
361,2022-12-07,First Class,Corporate,Columbus,Georgia,South,Office Supplies,Labels,2,0.8,19.2,0
362,2022-10-31,Standard Class,Consumer,New York City,New York,East,Office Supplies,Labels,2,0.4,19.6,0
363,2023-01-25,Standard Class,Consumer,New York City,New York,East,Furniture,Chairs,3,19.6,470.4,30
364,2023-09-20,Standard Class,Consumer,New York City,New York,East,Office Supplies,Art,2,0.2,9.8,0
365,2022-10-14,Standard Class,Consumer,New York City,New York,East,Furniture,Furnishings,8,2,48,10
366,2022-08-15,Standard Class,Consumer,San Francisco,California,West,Office Supplies,Storage,4,10.5,199.5,10
367,2023-05-31,Same Day,Corporate,Manchester,Connecticut,East,Office Supplies,Binders,4,0.6,19.4,0
368,2022-07-15,Same Day,Corporate,Manchester,Connecticut,East,Office Supplies,Supplies,2,0.3,9.7,0
369,2023-01-30,Same Day,Corporate,Manchester,Connecticut,East,Office Supplies,Storage,7,3,97,10
370,2022-10-29,Same Day,Corporate,Manchester,Connecticut,East,Furniture,Bookcases,4,52,988,140
371,2022-09-23,Standard Class,Consumer,Harlingen,Texas,Central,Office Supplies,Paper,5,1.5,28.5,0
372,2022-04-28,Standard Class,Consumer,Harlingen,Texas,Central,Office Supplies,Storage,3,1.5,48.5,10
373,2022-09-27,Standard Class,Consumer,Tucson,Arizona,West,Office Supplies,Binders,5,0.3,9.7,0
374,2022-03-02,Standard Class,Consumer,Tucson,Arizona,West,Technology,Accessories,8,20.4,999.6,150
375,2022-11-17,Standard Class,Consumer,Tucson,Arizona,West,Office Supplies,Art,1,0.2,9.8,0
376,2023-05-16,Standard Class,Consumer,Tucson,Arizona,West,Technology,Accessories,10,19.2,460.8,70
377,2022-11-05,First Class,Corporate,Quincy,Illinois,Central,Office Supplies,Paper,4,3,97,20
378,2023-02-25,Standard Class,Corporate,Franklin,Massachusetts,East,Furniture,Tables,7,29.8,1460.2,190
379,2023-05-17,Standard Class,Consumer,Houston,Texas,Central,Office Supplies,Appliances,3,0.5,9.5,0
380,2023-12-19,Standard Class,Consumer,Houston,Texas,Central,Office Supplies,Storage,3,0.6,19.4,0
381,2023-09-05,Standard Class,Consumer,Houston,Texas,Central,Office Supplies,Binders,4,0.3,9.7,0
382,2023-05-20,First Class,Corporate,San Francisco,California,West,Office Supplies,Paper,7,2.5,47.5,10
383,2023-04-22,First Class,Corporate,San Francisco,California,West,Office Supplies,Binders,3,2.5,47.5,0
384,2023-03-21,Second Class,Corporate,Taylor,Michigan,Central,Technology,Accessories,2,0.8,39.2,0
385,2023-02-08,Standard Class,Consumer,Pembroke Pines,Florida,South,Furniture,Tables,3,15.2,364.8,50
386,2023-01-27,Standard Class,Consumer,Pembroke Pines,Florida,South,Technology,Accessories,3,2.4,77.6,10
387,2023-10-07,Standard Class,Corporate,Philadelphia,Pennsylvania,East,Technology,Machines,4,9.6,470.4,80
388,2023-03-04,Standard Class,Corporate,Philadelphia,Pennsylvania,East,Furniture,Furnishings,1,0,0,0
389,2023-08-26,First Class,Consumer,Cincinnati,Ohio,East,Office Supplies,Art,1,0,0,0
390,2023-03-25,Standard Class,Consumer,New York City,New York,East,Office Supplies,Binders,4,0.4,19.6,0
391,2023-03-14,Standard Class,Consumer,New York City,New York,East,Technology,Accessories,2,2,38,0
392,2022-05-27,Second Class,Consumer,Des Moines,Washington,West,Technology,Phones,2,10,240,20
393,2022-12-19,Second Class,Consumer,Des Moines,Washington,West,Technology,Copiers,3,36,1764,200
394,2022-11-03,Second Class,Corporate,Peoria,Illinois,Central,Office Supplies,Binders,3,0.2,9.8,0
395,2022-06-26,Standard Class,Home Office,Las Vegas,Nevada,West,Office Supplies,Binders,3,2.4,77.6,20
396,2022-08-23,Second Class,Corporate,Warwick,Rhode Island,East,Office Supplies,Storage,2,1.5,48.5,10
397,2023-09-23,Second Class,Corporate,Warwick,Rhode Island,East,Office Supplies,Paper,2,0.2,9.8,0
398,2022-02-02,Standard Class,Home Office,Jackson,Michigan,Central,Office Supplies,Supplies,4,3.5,66.5,10
399,2023-11-29,Second Class,Consumer,Houston,Texas,Central,Office Supplies,Storage,3,1.2,38.8,0
400,2022-03-13,Second Class,Consumer,Houston,Texas,Central,Furniture,Bookcases,4,120,2280,410
401,2022-10-22,Second Class,Consumer,Houston,Texas,Central,Office Supplies,Storage,4,6.5,123.5,20
402,2023-02-11,Second Class,Consumer,Houston,Texas,Central,Technology,Accessories,2,1.8,58.2,0
403,2023-03-06,First Class,Consumer,Miami,Florida,South,Office Supplies,Paper,2,0.2,9.8,0
404,2023-12-04,Standard Class,Corporate,Wilmington,North Carolina,South,Office Supplies,Art,6,1.6,38.4,10
405,2023-02-12,Standard Class,Consumer,New York City,New York,East,Office Supplies,Appliances,3,1.2,38.8,0
406,2023-04-02,Standard Class,Consumer,San Francisco,California,West,Technology,Accessories,5,7.2,172.8,40
407,2022-08-09,Standard Class,Consumer,San Francisco,California,West,Technology,Copiers,3,60,1140,70
408,2022-05-25,Standard Class,Consumer,San Francisco,California,West,Office Supplies,Paper,5,1.2,28.8,0
409,2022-08-28,Standard Class,Consumer,San Francisco,California,West,Furniture,Tables,7,40,960,200
410,2022-11-25,Standard Class,Consumer,San Francisco,California,West,Office Supplies,Paper,1,0.3,9.7,0
411,2023-12-19,Standard Class,Consumer,San Francisco,California,West,Office Supplies,Labels,9,1.2,28.8,0
412,2023-01-13,Standard Class,Consumer,San Francisco,California,West,Office Supplies,Paper,1,3,57,0
413,2022-05-11,Standard Class,Consumer,San Francisco,California,West,Furniture,Bookcases,13,53.6,1286.4,80
414,2023-12-31,Standard Class,Consumer,San Francisco,California,West,Furniture,Chairs,2,5.5,104.5,10
415,2023-12-08,Standard Class,Corporate,Seattle,Washington,West,Office Supplies,Paper,7,4.2,135.8,20
416,2022-08-05,Standard Class,Corporate,Seattle,Washington,West,Furniture,Chairs,4,6.2,303.8,60
417,2023-07-10,Standard Class,Consumer,Huntington Beach,California,West,Office Supplies,Art,8,5,95,10
418,2022-08-20,Standard Class,Consumer,Los Angeles,California,West,Furniture,Chairs,5,15.2,364.8,60
419,2022-07-20,Standard Class,Corporate,Richmond,Kentucky,South,Office Supplies,Paper,1,0.5,9.5,0
420,2022-10-20,Standard Class,Corporate,Los Angeles,California,West,Office Supplies,Art,4,0.4,9.6,0
421,2022-02-10,Standard Class,Corporate,Los Angeles,California,West,Office Supplies,Envelopes,1,1,19,0
422,2023-08-28,First Class,Consumer,Louisville,Colorado,West,Technology,Accessories,6,6,194,40
423,2023-12-18,Standard Class,Corporate,Lawrence,Massachusetts,East,Furniture,Furnishings,4,1.8,58.2,0
424,2022-10-17,Standard Class,Corporate,Lawrence,Massachusetts,East,Office Supplies,Storage,3,1.5,28.5,0
425,2023-04-01,Second Class,Consumer,Jackson,Mississippi,South,Furniture,Chairs,4,34.8,835.2,70
426,2023-12-26,Second Class,Corporate,Canton,Michigan,Central,Furniture,Furnishings,2,1.2,28.8,0
427,2023-11-07,Second Class,Corporate,Canton,Michigan,Central,Office Supplies,Binders,8,11.6,278.4,10
428,2023-06-03,First Class,Home Office,New Rochelle,New York,East,Technology,Machines,1,2.1,67.9,10
429,2022-02-18,Standard Class,Corporate,San Antonio,Texas,Central,Office Supplies,Art,6,0.5,9.5,0
430,2023-03-19,Standard Class,Home Office,Gastonia,North Carolina,South,Office Supplies,Binders,2,7.6,182.4,30
431,2023-03-10,Standard Class,Home Office,Gastonia,North Carolina,South,Technology,Accessories,7,12.3,397.7,80
432,2023-09-23,Standard Class,Home Office,Gastonia,North Carolina,South,Technology,Accessories,5,14.5,275.5,20
433,2022-04-15,Standard Class,Home Office,Gastonia,North Carolina,South,Office Supplies,Storage,2,0,0,0
434,2023-08-17,First Class,Consumer,Lowell,Massachusetts,East,Office Supplies,Storage,5,28.4,681.6,130
435,2022-02-13,Standard Class,Consumer,Jacksonville,Florida,South,Office Supplies,Binders,2,0,0,0
436,2023-10-25,Standard Class,Consumer,Jacksonville,Florida,South,Technology,Accessories,5,5,245,40
437,2023-02-10,Second Class,Home Office,Chicago,Illinois,Central,Technology,Machines,3,40.4,969.6,80
438,2022-02-23,Second Class,Home Office,Chicago,Illinois,Central,Office Supplies,Paper,7,12.4,297.6,40
439,2022-11-18,Standard Class,Corporate,Houston,Texas,Central,Office Supplies,Paper,8,0.9,29.1,0
440,2022-06-06,Second Class,Corporate,New York City,New York,East,Furniture,Chairs,3,10.5,199.5,20
441,2022-01-09,Second Class,Consumer,Detroit,Michigan,Central,Furniture,Furnishings,1,0.3,9.7,0
442,2023-05-30,Second Class,Consumer,Detroit,Michigan,Central,Office Supplies,Storage,3,7.6,182.4,40
443,2022-10-15,Second Class,Consumer,Detroit,Michigan,Central,Office Supplies,Storage,3,2.8,67.2,10
444,2022-12-15,Second Class,Consumer,Detroit,Michigan,Central,Office Supplies,Paper,4,2.7,87.3,10
445,2022-07-06,Second Class,Consumer,Detroit,Michigan,Central,Furniture,Chairs,3,9.6,230.4,30
446,2022-03-13,Second Class,Consumer,Detroit,Michigan,Central,Office Supplies,Labels,7,0.6,19.4,0
447,2022-10-07,Second Class,Consumer,Columbus,Indiana,Central,Furniture,Furnishings,1,0,0,0
448,2023-12-05,Second Class,Consumer,Auburn,New York,East,Office Supplies,Art,3,2.4,57.6,10
449,2023-12-07,Second Class,Consumer,Auburn,New York,East,Office Supplies,Storage,3,6.4,153.6,30
